"CubeId";"devkum"
"PublishingDate";"2017-10-02 14:30"

"Date";"D0";"D1";"Value"
"2012-08";"M0";"AUD1";"1.01447"
"2012-08";"M0";"CNY100";"15.27121739"
"2012-08";"M0";"HKD100";"12.48677"
"2012-08";"M0";"KRW100";"0.0856"
"2012-08";"M0";"MYR100";"31.0661"
"2012-08";"M0";"NZD1";"0.7848"
"2012-08";"M0";"SGD100";"77.5826"
"2012-08";"M0";"THB100";"3.0806"
"2012-08";"M0";"XDR1";"1.464905"
"2012-09";"M0";"EUR1";"1.2089"
"2012-09";"M0";"GBP1";"1.5148"
"2012-09";"M0";"DKK100";"16.219"
"2012-09";"M0";"NOK100";"16.344"
"2012-09";"M0";"CZK100";"4.8851"
"2012-09";"M0";"HUF100";"0.4256"
"2012-09";"M0";"PLN100";"29.2355"
"2012-09";"M0";"RUB100";"2.991"
"2012-09";"M0";"SEK100";"14.2185"
"2012-09";"M0";"TRY100";"52.1515"
"2012-09";"M0";"USD1";"0.9405"
"2012-09";"M0";"CAD1";"0.9608"
"2012-09";"M0";"ARS100";"20.143"
"2012-09";"M0";"BRL100";"46.355"
"2012-09";"M0";"MXN100";"7.264"
"2012-09";"M0";"ZAR1";"0.1135"
"2012-09";"M0";"JPY100";"1.20312"
"2012-09";"M0";"AUD1";"0.97722"
"2012-09";"M0";"CNY100";"14.8212"
"2012-09";"M0";"HKD100";"12.127975"
"2012-09";"M0";"KRW100";"0.0837"
"2012-09";"M0";"MYR100";"30.523"
"2012-09";"M0";"NZD1";"0.769"
"2012-09";"M0";"SGD100";"76.3345"
"2012-09";"M0";"THB100";"3.0337"
"2012-09";"M0";"XDR1";"1.445276"
"2012-10";"M0";"EUR1";"1.2098"
"2012-10";"M0";"GBP1";"1.5002"
"2012-10";"M0";"DKK100";"16.2217"
"2012-10";"M0";"NOK100";"16.3361"
"2012-10";"M0";"CZK100";"4.8507"
"2012-10";"M0";"HUF100";"0.4291"
"2012-10";"M0";"PLN100";"29.4457"
"2012-10";"M0";"RUB100";"2.9983"
"2012-10";"M0";"SEK100";"14.0517"
"2012-10";"M0";"TRY100";"51.73"
"2012-10";"M0";"USD1";"0.9328"
"2012-10";"M0";"CAD1";"0.9459"
"2012-10";"M0";"ARS100";"19.7374"
"2012-10";"M0";"BRL100";"45.9174"
"2012-10";"M0";"MXN100";"7.2413"
"2012-10";"M0";"ZAR1";"0.1079"
"2012-10";"M0";"JPY100";"1.181596"
"2012-10";"M0";"AUD1";"0.960674"
"2012-10";"M0";"CNY100";"14.762"
"2012-10";"M0";"HKD100";"12.033539"
"2012-10";"M0";"KRW100";"0.0843"
"2012-10";"M0";"MYR100";"30.5248"
"2012-10";"M0";"NZD1";"0.765"
"2012-10";"M0";"SGD100";"76.1978"
"2012-10";"M0";"THB100";"3.0387"
"2012-10";"M0";"XDR1";"1.436324"
"2012-11";"M0";"EUR1";"1.2052"
"2012-11";"M0";"GBP1";"1.4997"
"2012-11";"M0";"DKK100";"16.1568"
"2012-11";"M0";"NOK100";"16.4164"
"2012-11";"M0";"CZK100";"4.7546"
"2012-11";"M0";"HUF100";"0.427"
"2012-11";"M0";"PLN100";"29.1591"
"2012-11";"M0";"RUB100";"2.9941"
"2012-11";"M0";"SEK100";"13.9986"
"2012-11";"M0";"TRY100";"52.36"
"2012-11";"M0";"USD1";"0.9392"
"2012-11";"M0";"CAD1";"0.9423"
"2012-11";"M0";"ARS100";"19.5841"
"2012-11";"M0";"BRL100";"45.5"
"2012-11";"M0";"MXN100";"7.1873"
"2012-11";"M0";"ZAR1";"0.1067"
"2012-11";"M0";"JPY100";"1.160095"
"2012-11";"M0";"AUD1";"0.977377"
"2012-11";"M0";"CNY100";"14.91531818"
"2012-11";"M0";"HKD100";"12.117809"
"2012-11";"M0";"KRW100";"0.0863"
"2012-11";"M0";"MYR100";"30.7073"
"2012-11";"M0";"NZD1";"0.7697"
"2012-11";"M0";"SGD100";"76.765"
"2012-11";"M0";"THB100";"3.0577"
"2012-11";"M0";"XDR1";"1.436764"
"2012-12";"M0";"EUR1";"1.2091"
"2012-12";"M0";"GBP1";"1.4877"
"2012-12";"M0";"DKK100";"16.2062"
"2012-12";"M0";"NOK100";"16.4224"
"2012-12";"M0";"CZK100";"4.7975"
"2012-12";"M0";"HUF100";"0.4223"
"2012-12";"M0";"PLN100";"29.52"
"2012-12";"M0";"RUB100";"2.999"
"2012-12";"M0";"SEK100";"13.9743"
"2012-12";"M0";"TRY100";"51.550952"
"2012-12";"M0";"USD1";"0.9216"
"2012-12";"M0";"CAD1";"0.9309"
"2012-12";"M0";"ARS100";"18.8814"
"2012-12";"M0";"BRL100";"44.2714"
"2012-12";"M0";"MXN100";"7.1629"
"2012-12";"M0";"ZAR1";"0.1067"
"2012-12";"M0";"JPY100";"1.100852"
"2012-12";"M0";"AUD1";"0.963976"
"2012-12";"M0";"CNY100";"14.64166667"
"2012-12";"M0";"HKD100";"11.889971"
"2012-12";"M0";"KRW100";"0.0856"
"2012-12";"M0";"MYR100";"30.1462"
"2012-12";"M0";"NZD1";"0.7656"
"2012-12";"M0";"SGD100";"75.49"
"2012-12";"M0";"THB100";"3.007"
"2012-12";"M0";"XDR1";"1.419727"
"2013-01";"M0";"EUR1";"1.228"
"2013-01";"M0";"GBP1";"1.4768"
"2013-01";"M0";"DKK100";"16.4561"
"2013-01";"M0";"NOK100";"16.6422"
"2013-01";"M0";"CZK100";"4.8106"
"2013-01";"M0";"HUF100";"0.4183"
"2013-01";"M0";"PLN100";"29.6748"
"2013-01";"M0";"RUB100";"3.0561"
"2013-01";"M0";"SEK100";"14.2378"
"2013-01";"M0";"TRY100";"52.147391"
"2013-01";"M0";"USD1";"0.9241"
"2013-01";"M0";"CAD1";"0.9318"
"2013-01";"M0";"ARS100";"18.677"
"2013-01";"M0";"BRL100";"45.4609"
"2013-01";"M0";"MXN100";"7.2761"
"2013-01";"M0";"ZAR1";"0.1053"
"2013-01";"M0";"JPY100";"1.039522"
"2013-01";"M0";"AUD1";"0.970017"
"2013-01";"M0";"CNY100";"14.71259091"
"2013-01";"M0";"HKD100";"11.918391"
"2013-01";"M0";"KRW100";"0.0866"
"2013-01";"M0";"MYR100";"30.3561"
"2013-01";"M0";"NZD1";"0.7734"
"2013-01";"M0";"SGD100";"75.2426"
"2013-01";"M0";"THB100";"3.0718"
"2013-01";"M0";"XDR1";"1.419367"
"2013-02";"M0";"EUR1";"1.2298"
"2013-02";"M0";"GBP1";"1.4248"
"2013-02";"M0";"DKK100";"16.4835"
"2013-02";"M0";"NOK100";"16.5575"
"2013-02";"M0";"CZK100";"4.8282"
"2013-02";"M0";"HUF100";"0.4201"
"2013-02";"M0";"PLN100";"29.4755"
"2013-02";"M0";"RUB100";"3.0475"
"2013-02";"M0";"SEK100";"14.4525"
"2013-02";"M0";"TRY100";"51.7865"
"2013-02";"M0";"USD1";"0.9202"
"2013-02";"M0";"CAD1";"0.9124"
"2013-02";"M0";"ARS100";"18.373"
"2013-02";"M0";"BRL100";"46.565"
"2013-02";"M0";"MXN100";"7.237"
"2013-02";"M0";"ZAR1";"0.1034"
"2013-02";"M0";"JPY100";"0.98851"
"2013-02";"M0";"AUD1";"0.949035"
"2013-02";"M0";"CNY100";"14.65436842"
"2013-02";"M0";"HKD100";"11.86465"
"2013-02";"M0";"KRW100";"0.0846"
"2013-02";"M0";"MYR100";"29.681"
"2013-02";"M0";"NZD1";"0.7719"
"2013-02";"M0";"SGD100";"74.2995"
"2013-02";"M0";"THB100";"3.0849"
"2013-02";"M0";"XDR1";"1.405506"
"2013-03";"M0";"EUR1";"1.2264"
"2013-03";"M0";"GBP1";"1.427"
"2013-03";"M0";"DKK100";"16.449"
"2013-03";"M0";"NOK100";"16.3814"
"2013-03";"M0";"CZK100";"4.7802"
"2013-03";"M0";"HUF100";"0.4047"
"2013-03";"M0";"PLN100";"29.5119"
"2013-03";"M0";"RUB100";"3.0705"
"2013-03";"M0";"SEK100";"14.6938"
"2013-03";"M0";"TRY100";"52.277619"
"2013-03";"M0";"USD1";"0.946"
"2013-03";"M0";"CAD1";"0.9232"
"2013-03";"M0";"ARS100";"18.601"
"2013-03";"M0";"BRL100";"47.6333"
"2013-03";"M0";"MXN100";"7.5629"
"2013-03";"M0";"ZAR1";"0.1029"
"2013-03";"M0";"JPY100";"0.998276"
"2013-03";"M0";"AUD1";"0.978114"
"2013-03";"M0";"CNY100";"15.08571429"
"2013-03";"M0";"HKD100";"12.192933"
"2013-03";"M0";"KRW100";"0.0857"
"2013-03";"M0";"MYR100";"30.4143"
"2013-03";"M0";"NZD1";"0.7834"
"2013-03";"M0";"SGD100";"75.8995"
"2013-03";"M0";"THB100";"3.2053"
"2013-03";"M0";"XDR1";"1.422482"
"2013-04";"M0";"EUR1";"1.2198"
"2013-04";"M0";"GBP1";"1.4347"
"2013-04";"M0";"DKK100";"16.3614"
"2013-04";"M0";"NOK100";"16.1736"
"2013-04";"M0";"CZK100";"4.7199"
"2013-04";"M0";"HUF100";"0.4081"
"2013-04";"M0";"PLN100";"29.4618"
"2013-04";"M0";"RUB100";"2.9923"
"2013-04";"M0";"SEK100";"14.4532"
"2013-04";"M0";"TRY100";"52.155909"
"2013-04";"M0";"USD1";"0.9377"
"2013-04";"M0";"CAD1";"0.9204"
"2013-04";"M0";"ARS100";"18.2045"
"2013-04";"M0";"BRL100";"46.7773"
"2013-04";"M0";"MXN100";"7.68"
"2013-04";"M0";"ZAR1";"0.1029"
"2013-04";"M0";"JPY100";"0.959595"
"2013-04";"M0";"AUD1";"0.973923"
"2013-04";"M0";"CNY100";"14.99636364"
"2013-04";"M0";"HKD100";"12.079959"
"2013-04";"M0";"KRW100";"0.0836"
"2013-04";"M0";"MYR100";"30.755"
"2013-04";"M0";"NZD1";"0.7947"
"2013-04";"M0";"SGD100";"75.7491"
"2013-04";"M0";"THB100";"3.2227"
"2013-04";"M0";"XDR1";"1.408441"
"2013-05";"M0";"EUR1";"1.2406"
"2013-05";"M0";"GBP1";"1.4611"
"2013-05";"M0";"DKK100";"16.6452"
"2013-05";"M0";"NOK100";"16.3978"
"2013-05";"M0";"CZK100";"4.7912"
"2013-05";"M0";"HUF100";"0.4239"
"2013-05";"M0";"PLN100";"29.6791"
"2013-05";"M0";"RUB100";"3.0496"
"2013-05";"M0";"SEK100";"14.4665"
"2013-05";"M0";"TRY100";"52.307826"
"2013-05";"M0";"USD1";"0.955"
"2013-05";"M0";"CAD1";"0.9358"
"2013-05";"M0";"ARS100";"18.2396"
"2013-05";"M0";"BRL100";"46.9391"
"2013-05";"M0";"MXN100";"7.7709"
"2013-05";"M0";"ZAR1";"0.1022"
"2013-05";"M0";"JPY100";"0.947548"
"2013-05";"M0";"AUD1";"0.945839"
"2013-05";"M0";"CNY100";"15.42608696"
"2013-05";"M0";"HKD100";"12.302948"
"2013-05";"M0";"KRW100";"0.0858"
"2013-05";"M0";"MYR100";"31.6087"
"2013-05";"M0";"NZD1";"0.7875"
"2013-05";"M0";"SGD100";"76.487"
"2013-05";"M0";"THB100";"3.2076"
"2013-05";"M0";"XDR1";"1.433031"
"2013-06";"M0";"EUR1";"1.2326"
"2013-06";"M0";"GBP1";"1.4463"
"2013-06";"M0";"DKK100";"16.527"
"2013-06";"M0";"NOK100";"15.932"
"2013-06";"M0";"CZK100";"4.7894"
"2013-06";"M0";"HUF100";"0.4168"
"2013-06";"M0";"PLN100";"28.784"
"2013-06";"M0";"RUB100";"2.889"
"2013-06";"M0";"SEK100";"14.208"
"2013-06";"M0";"TRY100";"49.2425"
"2013-06";"M0";"USD1";"0.9343"
"2013-06";"M0";"CAD1";"0.9061"
"2013-06";"M0";"ARS100";"17.5165"
"2013-06";"M0";"BRL100";"43.03"
"2013-06";"M0";"MXN100";"7.223"
"2013-06";"M0";"ZAR1";"0.0932"
"2013-06";"M0";"JPY100";"0.95879"
"2013-06";"M0";"AUD1";"0.88095"
"2013-06";"M0";"CNY100";"15.11825"
"2013-06";"M0";"HKD100";"12.038645"
"2013-06";"M0";"KRW100";"0.0823"
"2013-06";"M0";"MYR100";"29.707"
"2013-06";"M0";"NZD1";"0.7384"
"2013-06";"M0";"SGD100";"74.1535"
"2013-06";"M0";"THB100";"3.0308"
"2013-06";"M0";"XDR1";"1.414252"
"2013-07";"M0";"EUR1";"1.2364"
"2013-07";"M0";"GBP1";"1.435"
"2013-07";"M0";"DKK100";"16.5796"
"2013-07";"M0";"NOK100";"15.6865"
"2013-07";"M0";"CZK100";"4.7661"
"2013-07";"M0";"HUF100";"0.4193"
"2013-07";"M0";"PLN100";"28.9122"
"2013-07";"M0";"RUB100";"2.8861"
"2013-07";"M0";"SEK100";"14.2813"
"2013-07";"M0";"TRY100";"48.927391"
"2013-07";"M0";"USD1";"0.9452"
"2013-07";"M0";"CAD1";"0.908"
"2013-07";"M0";"ARS100";"17.39"
"2013-07";"M0";"BRL100";"42.0217"
"2013-07";"M0";"MXN100";"7.4152"
"2013-07";"M0";"ZAR1";"0.0953"
"2013-07";"M0";"JPY100";"0.94857"
"2013-07";"M0";"AUD1";"0.866513"
"2013-07";"M0";"CNY100";"15.31108696"
"2013-07";"M0";"HKD100";"12.186187"
"2013-07";"M0";"KRW100";"0.0839"
"2013-07";"M0";"MYR100";"29.6017"
"2013-07";"M0";"NZD1";"0.7457"
"2013-07";"M0";"SGD100";"74.52"
"2013-07";"M0";"THB100";"3.0369"
"2013-07";"M0";"XDR1";"1.420165"
"2013-08";"M0";"EUR1";"1.2334"
"2013-08";"M0";"GBP1";"1.4354"
"2013-08";"M0";"DKK100";"16.5382"
"2013-08";"M0";"NOK100";"15.5386"
"2013-08";"M0";"CZK100";"4.7779"
"2013-08";"M0";"HUF100";"0.4119"
"2013-08";"M0";"PLN100";"29.1668"
"2013-08";"M0";"RUB100";"2.805"
"2013-08";"M0";"SEK100";"14.1791"
"2013-08";"M0";"TRY100";"47.265"
"2013-08";"M0";"USD1";"0.9264"
"2013-08";"M0";"CAD1";"0.8904"
"2013-08";"M0";"ARS100";"16.6145"
"2013-08";"M0";"BRL100";"39.5909"
"2013-08";"M0";"MXN100";"7.1791"
"2013-08";"M0";"ZAR1";"0.092"
"2013-08";"M0";"JPY100";"0.946455"
"2013-08";"M0";"AUD1";"0.836773"
"2013-08";"M0";"CNY100";"15.0055"
"2013-08";"M0";"HKD100";"11.945327"
"2013-08";"M0";"KRW100";"0.083"
"2013-08";"M0";"MYR100";"28.2518"
"2013-08";"M0";"NZD1";"0.7333"
"2013-08";"M0";"SGD100";"72.7955"
"2013-08";"M0";"THB100";"2.9311"
"2013-08";"M0";"XDR1";"1.407753"
"2013-09";"M0";"EUR1";"1.2338"
"2013-09";"M0";"GBP1";"1.4653"
"2013-09";"M0";"DKK100";"16.5424"
"2013-09";"M0";"NOK100";"15.4805"
"2013-09";"M0";"CZK100";"4.7841"
"2013-09";"M0";"HUF100";"0.4117"
"2013-09";"M0";"PLN100";"29.1286"
"2013-09";"M0";"RUB100";"2.8343"
"2013-09";"M0";"SEK100";"14.2229"
"2013-09";"M0";"TRY100";"45.792857"
"2013-09";"M0";"USD1";"0.9244"
"2013-09";"M0";"CAD1";"0.8923"
"2013-09";"M0";"ARS100";"16.1238"
"2013-09";"M0";"BRL100";"40.6476"
"2013-09";"M0";"MXN100";"7.0724"
"2013-09";"M0";"ZAR1";"0.0926"
"2013-09";"M0";"JPY100";"0.931452"
"2013-09";"M0";"AUD1";"0.857738"
"2013-09";"M0";"CNY100";"14.99847619"
"2013-09";"M0";"HKD100";"11.919324"
"2013-09";"M0";"KRW100";"0.0852"
"2013-09";"M0";"MYR100";"28.4295"
"2013-09";"M0";"NZD1";"0.7518"
"2013-09";"M0";"SGD100";"73.1543"
"2013-09";"M0";"THB100";"2.915"
"2013-09";"M0";"XDR1";"1.40718"
"2013-10";"M0";"EUR1";"1.2314"
"2013-10";"M0";"GBP1";"1.4533"
"2013-10";"M0";"DKK100";"16.5083"
"2013-10";"M0";"NOK100";"15.1526"
"2013-10";"M0";"CZK100";"4.7976"
"2013-10";"M0";"HUF100";"0.4176"
"2013-10";"M0";"PLN100";"29.3813"
"2013-10";"M0";"RUB100";"2.8148"
"2013-10";"M0";"SEK100";"14.0739"
"2013-10";"M0";"TRY100";"45.42"
"2013-10";"M0";"USD1";"0.9027"
"2013-10";"M0";"CAD1";"0.8711"
"2013-10";"M0";"ARS100";"15.4478"
"2013-10";"M0";"BRL100";"41.2087"
"2013-10";"M0";"MXN100";"6.9391"
"2013-10";"M0";"ZAR1";"0.091"
"2013-10";"M0";"JPY100";"0.923065"
"2013-10";"M0";"AUD1";"0.859009"
"2013-10";"M0";"CNY100";"14.69813636"
"2013-10";"M0";"HKD100";"11.641796"
"2013-10";"M0";"KRW100";"0.0846"
"2013-10";"M0";"MYR100";"28.4143"
"2013-10";"M0";"NZD1";"0.7529"
"2013-10";"M0";"SGD100";"72.5691"
"2013-10";"M0";"THB100";"2.8917"
"2013-10";"M0";"XDR1";"1.389843"
"2013-11";"M0";"EUR1";"1.2319"
"2013-11";"M0";"GBP1";"1.4693"
"2013-11";"M0";"DKK100";"16.5162"
"2013-11";"M0";"NOK100";"14.9957"
"2013-11";"M0";"CZK100";"4.5876"
"2013-11";"M0";"HUF100";"0.4138"
"2013-11";"M0";"PLN100";"29.4033"
"2013-11";"M0";"RUB100";"2.789"
"2013-11";"M0";"SEK100";"13.8624"
"2013-11";"M0";"TRY100";"45.087619"
"2013-11";"M0";"USD1";"0.9128"
"2013-11";"M0";"CAD1";"0.8707"
"2013-11";"M0";"ARS100";"15.1938"
"2013-11";"M0";"BRL100";"39.7667"
"2013-11";"M0";"MXN100";"6.9829"
"2013-11";"M0";"ZAR1";"0.0895"
"2013-11";"M0";"JPY100";"0.912705"
"2013-11";"M0";"AUD1";"0.851324"
"2013-11";"M0";"CNY100";"14.877"
"2013-11";"M0";"HKD100";"11.773576"
"2013-11";"M0";"KRW100";"0.0858"
"2013-11";"M0";"MYR100";"28.5162"
"2013-11";"M0";"NZD1";"0.7542"
"2013-11";"M0";"SGD100";"73.1543"
"2013-11";"M0";"THB100";"2.8838"
"2013-11";"M0";"XDR1";"1.39777"
"2013-12";"M0";"EUR1";"1.2249"
"2013-12";"M0";"GBP1";"1.4656"
"2013-12";"M0";"DKK100";"16.4168"
"2013-12";"M0";"NOK100";"14.555"
"2013-12";"M0";"CZK100";"4.4528"
"2013-12";"M0";"HUF100";"0.4086"
"2013-12";"M0";"PLN100";"29.3395"
"2013-12";"M0";"RUB100";"2.7195"
"2013-12";"M0";"SEK100";"13.6627"
"2013-12";"M0";"TRY100";"43.346818"
"2013-12";"M0";"USD1";"0.8942"
"2013-12";"M0";"CAD1";"0.8404"
"2013-12";"M0";"ARS100";"14.1386"
"2013-12";"M0";"BRL100";"37.95"
"2013-12";"M0";"MXN100";"6.8764"
"2013-12";"M0";"ZAR1";"0.0862"
"2013-12";"M0";"JPY100";"0.863895"
"2013-12";"M0";"AUD1";"0.802914"
"2013-12";"M0";"CNY100";"14.60372727"
"2013-12";"M0";"HKD100";"11.532105"
"2013-12";"M0";"KRW100";"0.0846"
"2013-12";"M0";"MYR100";"27.4809"
"2013-12";"M0";"NZD1";"0.7349"
"2013-12";"M0";"SGD100";"70.9973"
"2013-12";"M0";"THB100";"2.7599"
"2013-12";"M0";"XDR1";"1.37516"
"2014-01";"M0";"EUR1";"1.2312"
"2014-01";"M0";"GBP1";"1.4884"
"2014-01";"M0";"DKK100";"16.5017"
"2014-01";"M0";"NOK100";"14.6557"
"2014-01";"M0";"CZK100";"4.4824"
"2014-01";"M0";"HUF100";"0.4077"
"2014-01";"M0";"PLN100";"29.463"
"2014-01";"M0";"RUB100";"2.6757"
"2014-01";"M0";"SEK100";"13.9222"
"2014-01";"M0";"TRY100";"40.689565"
"2014-01";"M0";"USD1";"0.9035"
"2014-01";"M0";"CAD1";"0.8269"
"2014-01";"M0";"ARS100";"12.9522"
"2014-01";"M0";"BRL100";"37.9565"
"2014-01";"M0";"MXN100";"6.84"
"2014-01";"M0";"ZAR1";"0.0831"
"2014-01";"M0";"JPY100";"0.868261"
"2014-01";"M0";"AUD1";"0.799896"
"2014-01";"M0";"CNY100";"14.80208696"
"2014-01";"M0";"HKD100";"11.64653"
"2014-01";"M0";"KRW100";"0.0846"
"2014-01";"M0";"MYR100";"27.3361"
"2014-01";"M0";"NZD1";"0.7473"
"2014-01";"M0";"SGD100";"70.9765"
"2014-01";"M0";"THB100";"2.7431"
"2014-01";"M0";"XDR1";"1.38738"
"2014-02";"M0";"EUR1";"1.2213"
"2014-02";"M0";"GBP1";"1.4801"
"2014-02";"M0";"DKK100";"16.367"
"2014-02";"M0";"NOK100";"14.607"
"2014-02";"M0";"CZK100";"4.45"
"2014-02";"M0";"HUF100";"0.394"
"2014-02";"M0";"PLN100";"29.2505"
"2014-02";"M0";"RUB100";"2.535"
"2014-02";"M0";"SEK100";"13.7675"
"2014-02";"M0";"TRY100";"40.4325"
"2014-02";"M0";"USD1";"0.8942"
"2014-02";"M0";"CAD1";"0.8092"
"2014-02";"M0";"ARS100";"11.3795"
"2014-02";"M0";"BRL100";"37.51"
"2014-02";"M0";"MXN100";"6.728"
"2014-02";"M0";"ZAR1";"0.0815"
"2014-02";"M0";"JPY100";"0.8764"
"2014-02";"M0";"AUD1";"0.802325"
"2014-02";"M0";"CNY100";"14.615"
"2014-02";"M0";"HKD100";"11.526515"
"2014-02";"M0";"KRW100";"0.0835"
"2014-02";"M0";"MYR100";"27.0265"
"2014-02";"M0";"NZD1";"0.7418"
"2014-02";"M0";"SGD100";"70.6245"
"2014-02";"M0";"THB100";"2.7406"
"2014-02";"M0";"XDR1";"1.377233"
"2014-03";"M0";"EUR1";"1.2178"
"2014-03";"M0";"GBP1";"1.4646"
"2014-03";"M0";"DKK100";"16.3138"
"2014-03";"M0";"NOK100";"14.6824"
"2014-03";"M0";"CZK100";"4.4452"
"2014-03";"M0";"HUF100";"0.3909"
"2014-03";"M0";"PLN100";"28.9871"
"2014-03";"M0";"RUB100";"2.4367"
"2014-03";"M0";"SEK100";"13.7319"
"2014-03";"M0";"TRY100";"39.734286"
"2014-03";"M0";"USD1";"0.8811"
"2014-03";"M0";"CAD1";"0.7932"
"2014-03";"M0";"ARS100";"11.121"
"2014-03";"M0";"BRL100";"37.8143"
"2014-03";"M0";"MXN100";"6.6729"
"2014-03";"M0";"ZAR1";"0.0819"
"2014-03";"M0";"JPY100";"0.861095"
"2014-03";"M0";"AUD1";"0.800248"
"2014-03";"M0";"CNY100";"14.34595238"
"2014-03";"M0";"HKD100";"11.352467"
"2014-03";"M0";"KRW100";"0.0822"
"2014-03";"M0";"MYR100";"26.8352"
"2014-03";"M0";"NZD1";"0.7519"
"2014-03";"M0";"SGD100";"69.5205"
"2014-03";"M0";"THB100";"2.7199"
"2014-03";"M0";"XDR1";"1.363614"
"2014-04";"M0";"EUR1";"1.2191"
"2014-04";"M0";"GBP1";"1.4779"
"2014-04";"M0";"DKK100";"16.3277"
"2014-04";"M0";"NOK100";"14.7691"
"2014-04";"M0";"CZK100";"4.4403"
"2014-04";"M0";"HUF100";"0.3968"
"2014-04";"M0";"PLN100";"29.1305"
"2014-04";"M0";"RUB100";"2.4736"
"2014-04";"M0";"SEK100";"13.4836"
"2014-04";"M0";"TRY100";"41.466818"
"2014-04";"M0";"USD1";"0.8826"
"2014-04";"M0";"CAD1";"0.8027"
"2014-04";"M0";"ARS100";"11.0277"
"2014-04";"M0";"BRL100";"39.4955"
"2014-04";"M0";"MXN100";"6.7559"
"2014-04";"M0";"ZAR1";"0.0837"
"2014-04";"M0";"JPY100";"0.860695"
"2014-04";"M0";"AUD1";"0.822473"
"2014-04";"M0";"CNY100";"14.34395455"
"2014-04";"M0";"HKD100";"11.381286"
"2014-04";"M0";"KRW100";"0.0846"
"2014-04";"M0";"MYR100";"27.1009"
"2014-04";"M0";"NZD1";"0.7597"
"2014-04";"M0";"SGD100";"70.3109"
"2014-04";"M0";"THB100";"2.7301"
"2014-04";"M0";"XDR1";"1.365996"
"2014-05";"M0";"EUR1";"1.2204"
"2014-05";"M0";"GBP1";"1.4964"
"2014-05";"M0";"DKK100";"16.3505"
"2014-05";"M0";"NOK100";"14.9541"
"2014-05";"M0";"CZK100";"4.4474"
"2014-05";"M0";"HUF100";"0.4008"
"2014-05";"M0";"PLN100";"29.1945"
"2014-05";"M0";"RUB100";"2.5464"
"2014-05";"M0";"SEK100";"13.5195"
"2014-05";"M0";"TRY100";"42.442727"
"2014-05";"M0";"USD1";"0.888"
"2014-05";"M0";"CAD1";"0.8153"
"2014-05";"M0";"ARS100";"11.0486"
"2014-05";"M0";"BRL100";"39.9727"
"2014-05";"M0";"MXN100";"6.8645"
"2014-05";"M0";"ZAR1";"0.0853"
"2014-05";"M0";"JPY100";"0.872445"
"2014-05";"M0";"AUD1";"0.826527"
"2014-05";"M0";"CNY100";"14.42204545"
"2014-05";"M0";"HKD100";"11.454114"
"2014-05";"M0";"KRW100";"0.0866"
"2014-05";"M0";"MYR100";"27.4859"
"2014-05";"M0";"NZD1";"0.7643"
"2014-05";"M0";"SGD100";"70.9405"
"2014-05";"M0";"THB100";"2.73"
"2014-05";"M0";"XDR1";"1.373796"
"2014-06";"M0";"EUR1";"1.2181"
"2014-06";"M0";"GBP1";"1.5147"
"2014-06";"M0";"DKK100";"16.33"
"2014-06";"M0";"NOK100";"14.83"
"2014-06";"M0";"CZK100";"4.4362"
"2014-06";"M0";"HUF100";"0.3982"
"2014-06";"M0";"PLN100";"29.4529"
"2014-06";"M0";"RUB100";"2.6038"
"2014-06";"M0";"SEK100";"13.4038"
"2014-06";"M0";"TRY100";"42.281429"
"2014-06";"M0";"USD1";"0.896"
"2014-06";"M0";"CAD1";"0.827"
"2014-06";"M0";"ARS100";"11.0286"
"2014-06";"M0";"BRL100";"40.0762"
"2014-06";"M0";"MXN100";"6.8995"
"2014-06";"M0";"ZAR1";"0.0839"
"2014-06";"M0";"JPY100";"0.87791"
"2014-06";"M0";"AUD1";"0.839195"
"2014-06";"M0";"CNY100";"14.55052381"
"2014-06";"M0";"HKD100";"11.558424"
"2014-06";"M0";"KRW100";"0.0879"
"2014-06";"M0";"MYR100";"27.8248"
"2014-06";"M0";"NZD1";"0.7725"
"2014-06";"M0";"SGD100";"71.5948"
"2014-06";"M0";"THB100";"2.7553"
"2014-06";"M0";"XDR1";"1.381075"
"2014-07";"M0";"EUR1";"1.215"
"2014-07";"M0";"GBP1";"1.5316"
"2014-07";"M0";"DKK100";"16.2939"
"2014-07";"M0";"NOK100";"14.4757"
"2014-07";"M0";"CZK100";"4.4244"
"2014-07";"M0";"HUF100";"0.3922"
"2014-07";"M0";"PLN100";"29.3126"
"2014-07";"M0";"RUB100";"2.5848"
"2014-07";"M0";"SEK100";"13.1583"
"2014-07";"M0";"TRY100";"42.326087"
"2014-07";"M0";"USD1";"0.8969"
"2014-07";"M0";"CAD1";"0.8361"
"2014-07";"M0";"ARS100";"10.9978"
"2014-07";"M0";"BRL100";"40.3652"
"2014-07";"M0";"MXN100";"6.9109"
"2014-07";"M0";"ZAR1";"0.0841"
"2014-07";"M0";"JPY100";"0.881861"
"2014-07";"M0";"AUD1";"0.842183"
"2014-07";"M0";"CNY100";"14.58256522"
"2014-07";"M0";"HKD100";"11.572583"
"2014-07";"M0";"KRW100";"0.0878"
"2014-07";"M0";"MYR100";"28.173"
"2014-07";"M0";"NZD1";"0.7795"
"2014-07";"M0";"SGD100";"72.1691"
"2014-07";"M0";"THB100";"2.7932"
"2014-07";"M0";"XDR1";"1.383022"
"2014-08";"M0";"EUR1";"1.2119"
"2014-08";"M0";"GBP1";"1.5201"
"2014-08";"M0";"DKK100";"16.2548"
